,series id,year,period,value,footnotes,area_name,valueh,timeperiod
2813,SMU06000000500000003,2012,M07,26.79,,Statewide,35.0,2012-07
2814,SMU06000000500000003,2012,M06,26.76,,Statewide,34.3,2012-06
2815,SMU06000000500000003,2012,M05,26.81,,Statewide,34.1,2012-05
2816,SMU06000000500000003,2012,M04,27.09,,Statewide,34.5,2012-04
2817,SMU06000000500000003,2012,M03,26.89,,Statewide,34.0,2012-03
2818,SMU06000000500000003,2012,M02,26.97,,Statewide,34.0,2012-02
2819,SMU06000000500000003,2012,M01,27.23,,Statewide,34.7,2012-01
2820,SMU06000000500000003,2011,M12,26.81,,Statewide,34.3,2011-12
2821,SMU06000000500000003,2011,M11,26.86,,Statewide,34.1,2011-11
2822,SMU06000000500000003,2011,M10,26.99,,Statewide,35.1,2011-10
2823,SMU06000000500000003,2011,M09,26.78,,Statewide,34.3,2011-09
2824,SMU06000000500000003,2011,M08,26.62,,Statewide,34.4,2011-08
2825,SMU06000000500000003,2011,M07,26.87,,Statewide,34.3,2011-07
2826,SMU06000000500000003,2011,M06,26.65,,Statewide,34.1,2011-06
2827,SMU06000000500000003,2011,M05,27.15,,Statewide,34.8,2011-05
2828,SMU06000000500000003,2011,M04,26.99,,Statewide,34.1,2011-04
2829,SMU06000000500000003,2011,M03,27.14,,Statewide,34.1,2011-03
2830,SMU06000000500000003,2011,M02,27.06,,Statewide,34.1,2011-02
2831,SMU06000000500000003,2011,M01,26.86,,Statewide,34.6,2011-01
2832,SMU06000000500000003,2010,M12,26.67,,Statewide,34.2,2010-12
2833,SMU06000000500000003,2010,M11,26.53,,Statewide,33.9,2010-11
2834,SMU06000000500000003,2010,M10,26.35,,Statewide,34.1,2010-10
2835,SMU06000000500000003,2010,M09,26.29,,Statewide,33.8,2010-09
2836,SMU06000000500000003,2010,M08,26.33,,Statewide,34.8,2010-08
2837,SMU06000000500000003,2010,M07,26.28,,Statewide,33.9,2010-07
2838,SMU06000000500000003,2010,M06,26.19,,Statewide,33.9,2010-06
2839,SMU06000000500000003,2010,M05,26.39,,Statewide,34.6,2010-05
2840,SMU06000000500000003,2010,M04,26.39,,Statewide,33.7,2010-04
2841,SMU06000000500000003,2010,M03,26.22,,Statewide,33.6,2010-03
2842,SMU06000000500000003,2010,M02,26.26,,Statewide,33.6,2010-02
2843,SMU06000000500000003,2010,M01,26.41,,Statewide,33.5,2010-01
2844,SMU06000000500000003,2009,M12,25.68,,Statewide,33.7,2009-12
2845,SMU06000000500000003,2009,M11,25.76,,Statewide,34.3,2009-11
2846,SMU06000000500000003,2009,M10,25.68,,Statewide,33.8,2009-10
2847,SMU06000000500000003,2009,M09,25.52,,Statewide,33.3,2009-09
2848,SMU06000000500000003,2009,M08,25.47,,Statewide,34.1,2009-08
2849,SMU06000000500000003,2009,M07,25.2,,Statewide,33.6,2009-07
2850,SMU06000000500000003,2009,M06,25.29,,Statewide,33.5,2009-06
2851,SMU06000000500000003,2009,M05,25.19,,Statewide,33.7,2009-05
2852,SMU06000000500000003,2009,M04,25.43,,Statewide,33.7,2009-04
2853,SMU06000000500000003,2009,M03,25.59,,Statewide,34.2,2009-03
2854,SMU06000000500000003,2009,M02,25.41,,Statewide,34.2,2009-02
2855,SMU06000000500000003,2009,M01,25.41,,Statewide,33.8,2009-01
2856,SMU06000000500000003,2008,M12,25.55,,Statewide,34.1,2008-12
2857,SMU06000000500000003,2008,M11,25.23,,Statewide,34.8,2008-11
2858,SMU06000000500000003,2008,M10,24.88,,Statewide,34.3,2008-10
2859,SMU06000000500000003,2008,M09,24.81,,Statewide,34.3,2008-09
2860,SMU06000000500000003,2008,M08,24.64,,Statewide,34.4,2008-08
2861,SMU06000000500000003,2008,M07,24.67,,Statewide,34.1,2008-07
2862,SMU06000000500000003,2008,M06,24.65,,Statewide,34.8,2008-06
2863,SMU06000000500000003,2008,M05,24.56,,Statewide,34.1,2008-05
2864,SMU06000000500000003,2008,M04,24.61,,Statewide,33.9,2008-04
2865,SMU06000000500000003,2008,M03,24.5,,Statewide,34.5,2008-03
2866,SMU06000000500000003,2008,M02,24.18,,Statewide,33.6,2008-02
2867,SMU06000000500000003,2008,M01,24.21,,Statewide,33.4,2008-01
2868,SMU06000000500000003,2007,M12,24.46,,Statewide,34.7,2007-12
2869,SMU06000000500000003,2007,M11,24.52,,Statewide,34.2,2007-11
2870,SMU06000000500000003,2007,M10,24.43,,Statewide,34.3,2007-10
2871,SMU06000000500000003,2007,M09,24.7,,Statewide,35.2,2007-09
2872,SMU06000000500000003,2007,M08,24.46,,Statewide,34.7,2007-08
2873,SMU06000000500000003,2007,M07,24.79,,Statewide,35.2,2007-07
2874,SMU06000000500000003,2007,M06,24.64,,Statewide,34.5,2007-06
2875,SMU06000000500000003,2007,M05,24.67,,Statewide,34.3,2007-05
2876,SMU06000000500000003,2007,M04,24.92,,Statewide,34.7,2007-04
2877,SMU06000000500000003,2007,M03,24.83,,Statewide,34.2,2007-03
2878,SMU06000000500000003,2007,M02,24.74,,Statewide,34.0,2007-02
2879,SMU06000000500000003,2007,M01,25.02,,Statewide,33.9,2007-01
2880,SMU06000000500000003,2015,M06,27.98,Preliminary,Statewide,34.5,2015-06
2881,SMU06000000500000003,2015,M05,28.02,,Statewide,34.3,2015-05
2882,SMU06000000500000003,2015,M04,27.97,,Statewide,34.4,2015-04
2883,SMU06000000500000003,2015,M03,28.03,,Statewide,35.0,2015-03
2884,SMU06000000500000003,2015,M02,28.12,,Statewide,34.9,2015-02
2885,SMU06000000500000003,2015,M01,28.02,,Statewide,34.1,2015-01
2886,SMU06000000500000003,2014,M12,27.74,,Statewide,34.2,2014-12
2887,SMU06000000500000003,2014,M11,27.99,,Statewide,34.9,2014-11
2888,SMU06000000500000003,2014,M10,27.61,,Statewide,34.3,2014-10
2889,SMU06000000500000003,2014,M09,27.52,,Statewide,34.3,2014-09
2890,SMU06000000500000003,2014,M08,27.3,,Statewide,34.5,2014-08
2891,SMU06000000500000003,2014,M07,27.46,,Statewide,34.2,2014-07
2892,SMU06000000500000003,2014,M06,27.39,,Statewide,35.0,2014-06
2893,SMU06000000500000003,2014,M05,27.21,,Statewide,34.2,2014-05
2894,SMU06000000500000003,2014,M04,27.3,,Statewide,34.2,2014-04
2895,SMU06000000500000003,2014,M03,27.52,,Statewide,34.8,2014-03
2896,SMU06000000500000003,2014,M02,27.58,,Statewide,34.9,2014-02
2897,SMU06000000500000003,2014,M01,27.41,,Statewide,33.9,2014-01
2898,SMU06000000500000003,2013,M12,27.42,,Statewide,35.2,2013-12
2899,SMU06000000500000003,2013,M11,27.27,,Statewide,34.2,2013-11
2900,SMU06000000500000003,2013,M10,27.26,,Statewide,34.2,2013-10
2901,SMU06000000500000003,2013,M09,27.52,,Statewide,35.0,2013-09
2902,SMU06000000500000003,2013,M08,27.14,,Statewide,34.4,2013-08
2903,SMU06000000500000003,2013,M07,27.23,,Statewide,34.2,2013-07
